"","pm","pb","pp","Um","Ub","Up","wm","wb","wp","Am","Ab","Ap","PB","PP","v","up","dw","delta_t","S0","s1up","s1down","q","Vn"
"83",0.69,0.765708179879002,0.635691565377638,0.53,0.578415271379054,0.482135524079204,0.89,0.877608424364589,1.02938943980262,6.84615384615385,6.75083403357376,7.91838030617398,8.95259178341148,6.80087273733087,0.483195263533914,1.17287082145039,0.852608813955648,6.61241362802684,187589100,220017781.812138,159940120.062008,0.542357426811196,142973682.885903
"84",0.69,0.718698655674234,0.634636141136289,0.53,0.55946140287444,0.466262127570808,0.89,0.810297580002807,0.981375572257675,6.84615384615385,6.2330583077139,7.54904286352058,7.78484941332374,6.43923860490728,0.187187433881705,1.06371963279154,0.940097342544747,9.66584879159927,187589100,199542208.567695,176352014.400361,3.89239323135882,172578354.24181
"85",0.69,0.813468126454391,0.673147185714915,0.53,0.598270476534963,0.516100183147937,0.89,0.871417700613383,0.928318492434919,6.84615384615385,6.70321308164141,7.14091148026861,10.2051259273991,7.80315902116265,0.552572590682622,1.20003287820797,0.833310501870012,3.20372586138546,187589100,225113087.593443,156319967.066344,-0.122586250895854,128031966.195109
"86",0.69,0.853588467740919,0.569913397505879,0.53,0.533821969665587,0.521888986248523,0.89,0.83571195836179,1.02069304433651,6.84615384615385,6.42855352585992,7.85148495643471,9.31787934307945,4.98511992933132,0.924564222787173,1.35676907543994,0.737045100822145,7.98302613571286,187589100,254515089.769611,138261627.122635,0.121773481377307,106419835.9363
"87",0.69,0.827282964517362,0.599154188353568,0.53,0.551129848770797,0.474457944761962,0.89,0.857888233042322,0.915556832589209,6.84615384615385,6.59914025417171,7.04274486607084,9.32577789149299,5.72844222658427,0.807268695376029,1.30525532042595,0.766133632516945,6.39912360161543,187589100,244851670.828915,143718318.603584,0.0527698750562085,111760206.331638
"88",0.69,0.813244445780292,0.615311917765066,0.53,0.595720943398774,0.476235933713615,0.89,0.828541698269546,0.998977798037231,6.84615384615385,6.37339767899651,7.68444460028639,10.1419732686146,6.76826908094602,0.766796486080103,1.28793845145949,0.776434618336613,5.37025712057948,187589100,241603214.96468,145650671.262609,-0.0284949483990017,112235465.23118
"89",0.69,0.705244354358874,0.649722908586264,0.53,0.539583047479391,0.489773262441158,0.89,0.844329990711994,0.952020331989042,6.84615384615385,6.49484608239996,7.32323332299263,7.16836959966111,6.31120145402112,-0.0971862484857413,0.968437373134478,1.03259129370789,9.24833076447248,187589100,181668295.232661,193702871.454498,-8.53749262423648,195526684.216133
"90",0.69,0.718535596875008,0.688328479798511,0.53,0.568539007753134,0.487838768083602,0.89,0.760842583687045,0.948696502139792,6.84615384615385,5.85263525913111,7.29766540107532,7.96886287137022,7.47748396873715,-0.44805453949459,0.862553590552267,1.15934825494116,8.68560446426272,187589100,161805651.753468,217481095.730982,-2.0744524684303,225252431.680551
"91",0.69,0.875640768008307,0.647061110250652,0.53,0.605088882427663,0.517008870635182,0.89,0.756449018241838,1.02412109423894,6.84615384615385,5.81883860186029,7.8778545710688,11.4402031127791,7.48285995202511,0.867413358898209,1.33142048807627,0.751077521305735,9.96727418713272,187589100,249759971.079789,140893956.251974,0.404215812952475,118070762.55265
"92",0.69,0.775481781528797,0.645095834610984,0.53,0.609549379255623,0.518349301181734,0.89,0.789872690229677,1.00633366217371,6.84615384615385,6.07594377099751,7.741028170567,9.80514491213973,7.53116492209824,0.518044147843281,1.18643684653373,0.842859864746767,6.17379212938249,187589100,222562620.2481,158111323.453968,0.389468865174255,138771582.954827
"93",0.69,0.84158683193149,0.60682115313597,0.53,0.564623196050525,0.464737934637815,0.89,0.791442040002439,0.901825022497214,6.84615384615385,6.08801569232645,6.93711555767088,9.87624576234812,6.08361745418724,0.840604979544728,1.31969367232964,0.757751606275958,6.92986251413822,187589100,247560148.268012,142145941.844861,0.0822996973158318,110415795.570268
"94",0.69,0.734794854645152,0.571663548620418,0.53,0.587280909214169,0.476163870058954,0.89,0.741941156224348,0.961245997459628,6.84615384615385,5.70723966326421,7.39419998045867,8.62737973827192,5.88624643156152,0.635862249750891,1.23347395545351,0.810718374375674,4.58013595640659,187589100,231386269.176963,152081930.202596,-0.0108581692716387,123055454.397153
"95",0.69,0.78836946800584,0.612079214546829,0.53,0.584771412350237,0.521099761277437,0.89,0.850623182530981,0.986587997907773,6.84615384615385,6.54325525023831,7.58913844544441,9.47100031355284,6.52141205769061,0.68208031165241,1.25243105035558,0.798447147821899,2.1816806551069,187589100,234942413.548258,149779981.857477,-0.328810194859204,110390234.253865
"96",0.69,0.733602406671271,0.538978205490857,0.53,0.57330903403461,0.485842239521444,0.89,0.857265508801211,0.941145985899493,6.84615384615385,6.59435006770162,7.23958450691918,8.31407629217198,5.12156392408091,0.731986315600312,1.27322809693405,0.785405225040204,4.9043235629797,187589100,238843712.798572,147333459.300589,-0.0538834723805909,114201391.258789
"97",0.69,0.781028977239039,0.513605700489134,0.53,0.573063113875687,0.473318310454488,0.89,0.830755570086185,0.940821844283491,6.84615384615385,6.39042746220142,7.23709110987301,9.08654113661633,4.70175292676829,0.932091312662455,1.36014339702497,0.735216597152397,7.68385629355907,187589100,255148075.718857,137918619.764881,0.0847125876060099,104629010.477936
"98",0.69,0.782491336180828,0.668333539469168,0.53,0.557922369837761,0.498978321719915,0.89,0.787322310740128,0.935246801758185,6.84615384615385,6.05632546723175,7.19420616737065,8.77153889007627,6.94921187690646,0.378422063856656,1.13301166885748,0.882603443094623,5.0010426286608,187589100,212540639.250473,165566785.547022,0.476700815994251,150081475.795027
"99",0.69,0.829367808233947,0.52714695693925,0.53,0.548762749750167,0.517721105590463,0.89,0.882098209727556,0.979626209293492,6.84615384615385,6.78537084405812,7.53558622533455,9.30248275160912,4.55726650966398,0.981904671958897,1.38268677085151,0.723229599849403,4.14980063028634,187589100,259376966.925941,135669989.72911,-0.268966168612307,84954546.6199663
"100",0.69,0.860060712015256,0.619942252393812,0.53,0.590795800574124,0.52862116958946,0.89,0.743863193991128,0.91125781102106,6.84615384615385,5.72202456916253,7.00967546939277,10.8187454944658,6.75983094522184,0.883394046378433,1.338460449685,0.747127044534893,5.62718876637518,187589100,251080591.142005,140152889.86996,-0.0850439116632392,101476550.588576
